"gene","Gn","Gc","Gmax","Gsum","N_term_thread","C_term_thread","ENT.ID","num_zipper_nc","num_loop_contacting_res","num_cross_nearest_neighbors","min_N_prot_depth_left","min_C_prot_depth_right","Travatos_G","Length","Entanglement","Cov_Entanglement","Total_Mutations_n","mean_SASA","disease","Essential","p1","p0","Delta_2RF"
"Q9BXI6",0.2431,0.75915,0.75915,1.00225,0,1,2,10,63,23,0,0.6417323,1.112,508,"Yes","No",5,74.3054151510276,"No","No",0.217,0.647,-0.43
"Q9BXI9",0.82426,0.60523,0.82426,1.04854,1,1,2,2,50,23,0.705036,0.07553957,0.885,278,"Yes","No",7,93.517817256223,"Yes","No",0.871,0.625,0.246
"Q9BXJ0",0.65195,0.10937,0.65195,0.76132,1,0,1,3,37,21,0.6748971,0,0.911,243,"Yes","No",7,81.7017840802881,"Yes","No",0.874,0.501,0.373
"Q9BXJ1",0.69173,0.61754,0.69173,0.84141,1,1,2,3,54,23,0.7402135,0.08185053,0.885,281,"Yes","No",1,98.5749665380783,"No","No",0.098,0.206,-0.108
"Q9BXJ2",0.69734,0.68502,0.69734,0.97259,1,1,2,6,52,25,0.7197232,0.1107266,0.936,289,"Yes","No",0,83.6410200385467,"No","No",0.089,0.051,0.038
"Q9BXJ3",0.98062,0.95804,0.98062,1.93866,1,1,6,43,84,50,0.7173252,0.5653495,1.764,329,"Yes","No",1,58.4259850707781,"No","No",0.078,0.044,0.034
"Q9BXJ4",0.75228,0.08382,0.75228,0.75228,1,0,2,2,49,26,0.6626016,0,1.013,246,"Yes","No",0,84.1230961012846,"No","No",0.113,0.009,0.104
"Q9BXJ5",0.74232,0.69355,0.74232,0.97162,1,1,2,7,54,20,0.7122807,0.09122807,0.944,285,"Yes","No",1,89.3996984680561,"No","No",0.098,0.32,-0.222
"Q9BXJ7",0.72677,0.81637,0.81637,0.97439,1,1,2,25,33,27,0.1015453,0.3245033,1.251,453,"Yes","No",10,67.1679813622517,"Yes","No",0.871,0.711,0.16
"Q9BXJ9",0.27207,0.61215,0.61215,0.88422,0,1,1,6,62,15,0,0.3775982,0.856,866,"Yes","No",15,58.3800067813349,"Yes","Yes",0.873,0.886,-0.013
"Q9BXL6",0.85899,0.93734,0.93734,1.30262,1,1,9,20,52,36,0.9213147,0.3515936,1.304,1004,"Yes","No",36,84.0999721722869,"Yes","No",0.972,0.931,0.0409999999999999
"Q9BXL7",0.82536,0.79882,0.82536,1.47211,3,1,9,19,76,42,0.932409,0.3500867,1.259,1154,"Yes","No",94,87.3803603865078,"Yes","No",0.935,0.885,0.05
"Q9BXM7",0.07616,0.7107,0.7107,0.7277,0,1,2,27,54,25,0,0.454389,1.276,581,"Yes","No",16,64.2792032319621,"Yes","No",0.932,0.847,0.0850000000000001
"Q9BXM9",0.74305,0.96608,0.96608,1.036,3,1,4,18,63,37,0.754717,0.08490566,1.425,530,"Yes","No",2,75.5630949374717,"No","No",0.16,0.296,-0.136
"Q9BXN2",0.00103,0.60125,0.60125,0.60228,0,1,1,2,33,26,0,0.02834008,1.011,247,"Yes","No",4,89.2391773089069,"Yes","No",0.782,0.528,0.254
"Q9BXP2",1.66224,0.87882,1.66224,1.75718,3,3,10,154,143,63,0.7954048,0.6455142,2.386,914,"Yes","No",3,50.570380825512,"No","No",0.166,0.229,-0.063
"Q9BXP8",2.07603,1.54306,2.07603,3.42193,5,1,11,45,157,85,0.9424902,0.7654941,2.508,1791,"Yes","Yes",17,66.9046552607002,"Yes","No",0.901,0.683,0.218
"Q9BXR0",0.92802,0.84433,0.92802,1.69994,1,1,3,15,75,43,0.1141439,0.751861,1.442,403,"Yes","No",3,44.7513956315633,"No","No",0.136,0.43,-0.294
"Q9BXR5",0.72103,0.03806,0.72103,0.75909,1,0,1,20,26,25,0.784217,0,1.17,811,"Yes","No",13,59.5705795684587,"Yes","No",0.912,0.704,0.208
"Q9BXR6",0.72752,0.66663,0.72752,1.00353,1,1,3,2,47,17,0.4235501,0.28471,0.897,569,"Yes","No",15,66.4078226968401,"Yes","No",0.926,0.789,0.137
"Q9BXS1",1.0131,0.93024,1.0131,1.94334,1,1,5,21,79,47,0.5859031,0.6343612,1.711,227,"Yes","No",3,47.970356293304,"No","No",0.106,0.539,-0.433
"Q9BXS5",0.05485,0.7197,0.7197,0.76581,0,1,2,5,34,25,0,0.3995272,0.991,423,"Yes","No",0,56.1893163762884,"Yes","No",0.699,0.235,0.464
"Q9BXS9",1.47177,1.71218,1.71218,1.89977,3,3,11,132,132,54,0.6798419,0.5335968,2.146,759,"Yes","No",10,63.0359359336258,"Yes","No",0.925,0.742,0.183
"Q9BXT2",0.89256,0.13906,0.89256,1.03162,1,0,1,2,46,27,0.25,0,1.055,260,"Yes","No",2,68.2976817191,"No","No",0.158,0.453,-0.295
"Q9BXT4",0.65697,0.83214,0.83214,0.95942,1,1,13,27,42,27,0.8457627,0.6923729,1.407,1180,"Yes","No",6,74.9959255083339,"No","No",0.178,0.143,0.035
"Q9BXT6",0.87597,1.01487,1.01487,1.52009,1,3,14,26,124,55,0.8794385,0.6581338,1.711,1211,"Yes","No",19,64.8283396099686,"Yes","No",0.921,0.827,0.0940000000000001
"Q9BXU1",0.97512,0.88482,0.97512,1.05107,1,1,5,47,41,28,0.08341511,0.8743867,1.673,1019,"Yes","No",13,72.7077686880667,"No","No",0.274,0.454,-0.18
"Q9BXU8",0.7593,0.06067,0.7593,0.81997,1,0,1,40,46,21,0.1693989,0,0.964,183,"Yes","No",2,59.616136685082,"No","No",0.248,0.117,0.131
"Q9BXW6",0.77043,0.80851,0.80851,1.4433,5,1,7,11,109,85,0.6063158,0.6726316,1.105,950,"Yes","No",2,63.9807831919116,"No","No",0.104,0.454,-0.35
"Q9BXW7",0.90581,0.34999,0.90581,1.08733,1,0,2,22,48,22,0.3853428,0,1.226,423,"Yes","No",10,59.4027586496643,"No","No",0.29,0.652,-0.362
"Q9BY10",1.32302,0.89362,1.32302,1.87822,1,1,5,129,94,32,0.6294737,0.6926316,1.672,475,"Yes","No",3,56.7139863824253,"No","No",0.098,0.076,0.022
"Q9BY11",0.67145,0,0.67145,0.67145,1,0,1,1,11,13,0.8783784,0,0.785,444,"Yes","No",1,84.2672628711036,"No","No",0.063,0.222,-0.159
"Q9BY14",0.80885,0.94859,0.94859,1.71119,1,1,3,49,55,41,0.5662651,0.373494,1.145,249,"Yes","No",4,70.0303187028514,"No","No",0.211,0.135,0.076
"Q9BY15",0.78355,0.75562,0.78355,0.84663,1,1,2,22,62,30,0.4693252,0.4769939,1.552,652,"Yes","No",11,62.9926770097178,"No","No",0.197,0.542,-0.345
"Q9BY32",0.63608,0.063,0.63608,0.69908,1,0,1,24,25,22,0.05670103,0,0.937,194,"Yes","No",7,51.0218641439691,"Yes","No",0.844,0.558,0.286
"Q9BY41",0.81746,0.69749,0.81746,1.18755,1,1,6,74,77,28,0.7029178,0.5941645,1.185,377,"Yes","No",56,43.9697766109814,"Yes","No",0.965,0.941,0.024
"Q9BY42",0.65451,0.00375,0.65451,0.65826,1,0,1,2,29,21,0.1601307,0,1.086,306,"Yes","No",1,92.2298962231699,"No","Yes",0.113,0.498,-0.385
"Q9BY44",0.15266,0.84742,0.84742,1.00008,0,1,1,11,47,21,0,0.2940171,1.05,585,"Yes","No",3,63.0511096066632,"No","No",0.112,0.339,-0.227
"Q9BY49",0.60794,0.09306,0.60794,0.701,1,0,1,21,32,23,0.0660066,0,1.18,303,"Yes","No",3,51.5293524472475,"No","No",0.14,0.07,0.07
"Q9BY50",0.10849,0.77195,0.77195,0.88044,0,1,1,24,26,14,0,0.2083333,1.708,192,"Yes","No",1,76.8831054246667,"No","No",0.085,0.282,-0.197
"Q9BY64",1.04183,0.95018,1.04183,1.99201,1,1,4,25,84,45,0.5746692,0.3213611,1.27,529,"Yes","No",18,52.1799190420416,"No","No",0.304,0.979,-0.675
"Q9BY66",1.79753,2.02182,2.02182,2.95156,3,3,10,62,144,64,0.331384,0.7225471,2.457,1539,"Yes","No",0,68.397474046937,"No","No",0.223,0.359,-0.136
"Q9BY76",0.44848,0.68304,0.68304,1.12402,0,1,2,4,43,23,0,0.04187192,0.972,406,"Yes","No",7,78.5300135622808,"Yes","No",0.901,0.772,0.129
"Q9BY79",0.90095,0.74225,0.90095,1.11777,1,1,3,13,49,24,0.6252159,0.5751295,0.983,579,"Yes","No",11,73.7305204334024,"Yes","No",0.902,0.76,0.142
"Q9BYB4",0.68093,0.0868,0.68093,0.76773,1,0,1,3,34,23,0.0795107,0,0.802,327,"Yes","No",9,47.4782715707706,"Yes","Yes",0.924,0.415,0.509
"Q9BYC2",1.21584,1.55429,1.55429,1.61539,1,2,11,28,102,28,0.7736944,0.6170213,2.119,517,"Yes","No",4,50.2022025854391,"No","No",0.175,0.013,0.162
"Q9BYC5",1.12296,0.90276,1.12296,1.90996,3,1,6,65,94,59,0.626087,0.5826087,1.345,575,"Yes","No",6,62.1743368902435,"Yes","No",0.767,0.198,0.569
"Q9BYD1",0.88033,0.00369,0.88033,0.88402,1,0,1,10,19,22,0.1067416,0,1.135,178,"Yes","No",0,74.512479236573,"Yes","No",0.726,0.295,0.431
"Q9BYD2",0.83628,0.01302,0.83628,0.8493,1,0,1,11,15,18,0.3595506,0,0.946,267,"Yes","No",4,93.2319074782397,"No","No",0.158,0.346,-0.188
"Q9BYD3",0.72424,0.79677,0.79677,0.87745,1,1,3,10,54,27,0.2090032,0.7459807,1.036,311,"Yes","No",1,79.6073825910611,"No","Yes",0.108,0.222,-0.114
"Q9BYD6",0.77799,0.6756,0.77799,0.90115,1,1,3,11,41,24,0.4892308,0.2615385,1.118,325,"Yes","No",6,81.9521528328615,"No","No",0.235,0.653,-0.418
"Q9BYD9",0.77032,0.05425,0.77032,0.82457,1,0,1,5,31,19,0.09139785,0,0.902,372,"Yes","No",3,47.7401113176344,"No","No",0.113,0.413,-0.3
"Q9BYE2",1.85434,1.21305,1.85434,1.87661,2,1,11,45,98,43,0.774744,0.4726962,1.956,586,"Yes","No",2,74.6679586242628,"No","No",0.149,0.287,-0.138
"Q9BYE7",0.71214,0.64462,0.71214,0.9137,1,1,2,1,26,25,0.7257143,0.02857143,0.773,350,"Yes","No",0,94.5032519336857,"No","No",0.105,0.122,-0.017
"Q9BYE9",0.99664,0.87189,0.99664,1.05648,1,1,3,7,40,27,0.8030534,0.1603053,1.115,1310,"Yes","No",17,65.358404481313,"No","No",0.224,0.929,-0.705
"Q9BYF1",0.83822,0.86712,0.86712,1.08127,1,5,6,17,153,74,0.6534161,0.378882,1.453,805,"Yes","No",2,53.1437645502186,"Yes","No",0.731,0.388,0.343
"Q9BYG0",0.70066,0.82217,0.82217,0.92715,1,3,5,29,74,40,0.5820106,0.6693122,1.383,378,"Yes","No",3,56.7502150643915,"No","No",0.138,0.125,0.013
"Q9BYG3",1.71671,0.08026,1.71671,1.7551,2,0,2,18,30,27,0.1604096,0,1.955,293,"Yes","No",1,104.049219814198,"No","Yes",0.132,0.357,-0.225
"Q9BYG4",0.63848,0.70566,0.70566,0.75038,1,1,2,5,33,22,0.1675532,0.3484043,0.899,376,"Yes","No",0,94.3363059774734,"No","No",0.079,0.21,-0.131
"Q9BYG5",0.64714,0.66707,0.66707,0.74364,1,1,2,7,29,24,0.1639785,0.344086,0.874,372,"Yes","No",2,92.3668529891935,"No","No",0.08,0.339,-0.259
"Q9BYG8",0.75682,0.99198,0.99198,1.01687,1,3,5,14,100,34,0.07283465,0.5787402,1.267,508,"Yes","No",6,69.7749282952362,"No","No",0.135,0.496,-0.361
"Q9BYJ1",0.92874,1.05033,1.05033,1.54614,1,3,6,50,153,61,0.580872,0.1842475,2.273,711,"Yes","No",21,43.1551858966048,"Yes","No",0.966,0.841,0.125
"Q9BYJ4",0.76939,0.70805,0.76939,0.76939,1,1,3,6,60,27,0.7233607,0.03688525,1.22,488,"Yes","No",3,74.7686098090984,"No","No",0.045,0.611,-0.566
"Q9BYM8",0.7161,0.08643,0.7161,0.80253,1,0,1,1,24,20,0.1098039,0,0.74,510,"Yes","No",4,75.6089652763059,"Yes","No",0.748,0.355,0.393
"Q9BYN0",0.64174,0.61304,0.64174,0.7284,1,1,2,10,37,24,0.5839416,0.2627737,1.071,137,"Yes","No",1,75.2442042357664,"No","No",0.12,0.038,0.082
"Q9BYT1",0.85817,0.89134,0.89134,1.74951,1,1,4,114,81,29,0.5711009,0.7087156,1.605,436,"Yes","No",11,49.4361665082752,"Yes","No",0.885,0.622,0.263
"Q9BYT8",0.76292,0.65529,0.76292,1.03256,1,5,4,3,142,76,0.5454545,0.1221591,1.2,704,"Yes","No",2,49.3049560244233,"No","No",0.129,0.274,-0.145
"Q9BYT9",1.13821,0.98605,1.13821,1.52646,1,3,7,137,161,60,0.8878695,0.7859327,1.679,981,"Yes","No",19,65.4169841114271,"Yes","No",0.888,0.848,0.04
"Q9BYV1",1.14448,1.25721,1.25721,1.30018,1,3,5,56,80,48,0.3715953,0.2470817,1.977,514,"Yes","No",8,52.7030130376031,"Yes","No",0.876,0.37,0.506
"Q9BYV2",0.64902,0.00518,0.64902,0.6542,1,0,1,1,16,21,0.3798883,0,0.824,358,"Yes","No",1,89.4869952230168,"No","No",0.058,0.098,-0.04
"Q9BYV7",0.83197,0.63497,0.83197,0.83197,1,1,2,13,68,28,0.3143351,0.01208981,1.135,579,"Yes","No",2,50.5648347947807,"No","No",0.094,0.166,-0.072
"Q9BYV8",0.71665,0.79233,0.79233,0.95264,1,1,2,42,40,24,0.4718499,0.3324397,1.438,373,"Yes","No",5,93.9604675974692,"Yes","No",0.829,0.322,0.507
"Q9BYW1",0.72965,0.68659,0.72965,0.83306,1,1,4,92,70,21,0.5625,0.7379032,1.699,496,"Yes","No",4,47.7882431556169,"No","No",0.169,0.314,-0.145
"Q9BYW3",0.00961,0.76354,0.76354,0.77315,0,1,1,5,20,14,0,0.4774775,1.1,111,"Yes","No",2,99.8135751520721,"No","No",0.141,0.461,-0.32
"Q9BYX2",0.79942,0.82585,0.82585,1.44758,1,3,3,12,77,46,0.05711207,0.8685345,0.861,928,"Yes","No",16,80.8078269753254,"Yes","No",0.899,0.909,-0.01
"Q9BYX4",1.60969,1.03796,1.60969,2.36408,1,1,8,40,133,36,0.8809756,0.8341463,2.031,1025,"Yes","No",142,62.4827184334244,"Yes","No",0.974,0.935,0.0389999999999999
"Q9BYZ2",0.93335,0.08291,0.93335,0.98695,3,0,3,22,58,39,0.5643045,0,1.153,381,"Yes","No",6,63.266421736168,"No","No",0.192,0.509,-0.317
"Q9BYZ6",1.28398,0.81346,1.28398,1.53365,1,1,4,34,70,30,0.3865199,0.4332875,1.315,727,"Yes","No",98,68.0275533296506,"Yes","No",0.98,0.867,0.113
"Q9BZ11",0.81966,1.33258,1.33258,1.35971,1,3,9,44,99,37,0.6801968,0.798278,1.601,813,"Yes","No",15,65.0491136184674,"Yes","No",0.929,0.772,0.157
"Q9BZ23",0.89505,0.93666,0.93666,1.64884,1,1,6,15,55,28,0.6333333,0.5070175,1.35,570,"Yes","No",56,80.559696002793,"Yes","No",0.967,0.922,0.0449999999999999
"Q9BZ29",1.2931,0.99959,1.2931,2.26756,7,1,15,61,153,94,0.861769,0.7008217,1.747,2069,"Yes","No",2,59.0752571322765,"Yes","No",0.836,0.407,0.429
"Q9BZ67",0.81701,0.78494,0.81701,1.57859,1,1,5,23,72,28,0.6767241,0.237069,1.095,464,"Yes","No",2,67.3645755977371,"No","No",0.084,0.338,-0.254
"Q9BZ76",1.79379,1.21411,1.79379,2.28203,3,1,13,28,100,48,0.8377329,0.8819876,2.038,1288,"Yes","Yes",11,54.0350039181661,"No","No",0.207,0.679,-0.472
"Q9BZD2",1.56889,0.69922,1.56889,1.56889,2,1,5,71,74,34,0.6778947,0.6336842,1.921,475,"Yes","No",21,58.6286748829684,"Yes","No",0.972,0.74,0.232
"Q9BZD4",0,0.72787,0.72787,0.72787,0,1,1,4,26,24,0,0.7349138,0.842,464,"Yes","No",4,91.3123024731681,"Yes","Yes",0.827,0.233,0.594
"Q9BZE1",1.12466,0.74156,1.12466,1.86622,3,5,7,170,88,73,0.2529551,0.1205674,1.315,423,"Yes","No",3,65.1392163294563,"No","No",0.107,0.407,-0.3
"Q9BZE2",1.26591,0.76874,1.26591,1.36043,1,1,5,47,87,27,0.4677755,0.7276507,1.669,481,"Yes","No",16,71.8177330759875,"Yes","No",0.961,0.775,0.186
"Q9BZE4",0.69351,1.05293,1.05293,1.07825,1,1,2,26,49,30,0.2712934,0.6514196,1.238,634,"Yes","No",2,81.8380046075331,"No","Yes",0.167,0.506,-0.339
"Q9BZE9",0.80077,0.70154,0.80077,1.13675,1,1,3,18,50,21,0.5858951,0.7070524,1.47,553,"Yes","No",7,88.8969285351718,"Yes","No",0.868,0.082,0.786
"Q9BZF1",0.78264,0.83852,0.83852,1.40165,5,1,6,21,106,68,0.496063,0.7244094,1.226,889,"Yes","No",2,81.5439456229089,"No","No",0.094,0.359,-0.265
"Q9BZF2",0.8375,0.84926,0.84926,1.51032,3,1,6,18,110,52,0.6472684,0.8551069,1.119,842,"Yes","No",0,79.548055485791,"No","No",0.069,0.206,-0.137
"Q9BZF3",0.83918,0.77774,0.83918,1.52372,3,1,4,30,110,53,0.640257,0.8276231,1.093,934,"Yes","No",2,81.100999663469,"No","No",0.109,0.366,-0.257
"Q9BZG1",0.72739,0.80418,0.80418,0.95177,1,1,3,26,59,27,0.2162162,0.5945946,1.385,259,"Yes","No",3,62.3213065135367,"No","No",0.122,0.376,-0.254
"Q9BZG2",0.66827,0.71484,0.71484,1.23364,1,1,4,21,70,24,0.2464789,0.5211268,1.125,426,"Yes","No",11,59.7593039678169,"Yes","No",0.929,0.44,0.489
"Q9BZG8",0.75755,0.78458,0.78458,0.88194,1,1,4,37,42,30,0.6643836,0.173516,1.374,443,"Yes","No",19,61.6040978102167,"Yes","No",0.964,0.799,0.165
"Q9BZH6",1.14487,1.23257,1.23257,1.28073,3,1,6,33,101,57,0.6993464,0.6331699,2.52,1224,"Yes","No",7,49.7901648922516,"Yes","No",0.842,0.385,0.457
"Q9BZJ3",0.8392,0.71909,0.8392,1.1365,1,1,4,19,56,30,0.2231405,0.4545455,1.476,242,"Yes","No",9,66.5910609952066,"No","No",0.27,0.733,-0.463
"Q9BZK7",0.62495,0,0.62495,0.62495,1,0,1,1,30,23,0.3385214,0,0.816,514,"Yes","No",60,55.2157185109455,"Yes","No",0.947,0.843,0.104
"Q9BZM2",0.63763,0.05274,0.63763,0.69037,1,0,1,3,30,12,0.3154762,0,0.783,168,"Yes","No",0,71.8651123014881,"No","No",0.15,0.136,0.014
"Q9BZP6",0.91823,0.88807,0.91823,1.58728,1,1,3,19,75,41,0.5693277,0.2962185,1.672,476,"Yes","Yes",14,47.7686035996807,"Yes","No",0.96,0.59,0.37
"Q9BZQ2",0.86124,0.80631,0.86124,1.11435,1,1,3,11,47,28,0.5880551,0.6140888,1.096,653,"Yes","No",8,63.8940381170077,"No","No",0.239,0.62,-0.381
"Q9BZQ4",0.78793,0.15806,0.78793,0.94599,3,0,2,52,52,42,0.03583062,0,1.302,307,"Yes","No",2,73.4360460356547,"No","No",0.153,0.052,0.101
"Q9BZQ6",0.81816,1.47236,1.47236,1.75482,5,2,4,24,144,107,0.6963519,0.1824034,1.669,932,"Yes","Yes",5,62.2637091461459,"Yes","No",0.825,0.53,0.295
"Q9BZR9",0.65463,0.00127,0.65463,0.6559,1,0,1,1,19,20,0.2794918,0,0.81,551,"Yes","No",35,99.4787531591652,"Yes","No",0.94,0.979,-0.039
"Q9BZV1",0.63846,0.05722,0.63846,0.69568,1,0,1,1,32,23,0.7709751,0,0.971,441,"Yes","No",1,82.3308673360771,"No","No",0.077,0.153,-0.076
"Q9BZV2",1.1884,1.13123,1.1884,1.90008,1,2,5,124,98,35,0.5806452,0.7741935,1.688,496,"Yes","No",28,62.9023116792944,"Yes","No",0.961,0.941,0.02
"Q9BZW2",0.62071,0.0984,0.62071,0.69959,3,0,2,40,102,43,0.1596639,0,1.29,595,"Yes","No",12,56.6890274544874,"No","No",0.329,0.731,-0.402
"Q9BZW4",0.02385,0.6405,0.6405,0.66435,0,1,1,48,44,15,0,0.04509284,1.075,377,"Yes","No",5,51.1915244430398,"Yes","No",0.815,0.223,0.592
"Q9BZW5",0.01715,0.70448,0.70448,0.72163,0,1,1,47,46,18,0,0.02972973,1.024,370,"Yes","No",2,50.1953608432595,"No","No",0.169,0.358,-0.189
"Q9BZW8",0.76698,0.60365,0.76698,0.82566,1,1,2,1,30,21,0.1459459,0.672973,0.817,370,"Yes","No",10,93.3061875737189,"Yes","No",0.882,0.827,0.055
"Q9BZX2",0.96612,0.88896,0.96612,1.00199,1,1,5,28,77,28,0.5938697,0.4827586,1.373,261,"Yes","No",0,66.0609292250575,"No","No",0.075,0.089,-0.014
"Q9BZY9",0.60411,0.00234,0.60411,0.60645,1,0,1,1,15,18,0.2447059,0,0.711,425,"Yes","No",13,92.1412498201647,"No","No",0.259,0.537,-0.278
"Q9BZZ2",1.93242,0.93121,1.93242,2.56649,6,1,6,34,82,78,0.8660035,0.2176712,2.646,1709,"Yes","Yes",26,57.2584943695015,"No","No",0.262,0.85,-0.588
"Q9C019",0.62699,0.70571,0.70571,0.73393,1,1,2,20,40,24,0.7849462,0.0344086,1.212,465,"Yes","No",6,75.7725908475183,"No","No",0.149,0.83,-0.681
"Q9C026",0.66596,0.77319,0.77319,0.93956,1,1,4,24,61,27,0.8169014,0.03661972,1.473,710,"Yes","No",4,74.2586055159099,"No","No",0.087,0.158,-0.071
"Q9C029",0.78107,0.68731,0.78107,0.78107,1,1,3,24,47,27,0.7847358,0.03131115,1.207,511,"Yes","No",3,74.0131682991703,"No","No",0.08,0.3,-0.22
"Q9C030",0.75129,0.74361,0.75129,0.90405,1,1,3,5,62,27,0.7356557,0.04098361,1.066,488,"Yes","No",3,75.8246877671107,"No","No",0.035,0.562,-0.527
"Q9C035",0.75604,0.73246,0.75604,0.75604,1,1,3,7,62,28,0.7363083,0.03853955,1.086,493,"Yes","No",13,72.9916757587221,"Yes","No",0.879,0.831,0.048
"Q9C037",0.6941,0.88667,0.88667,1.01111,1,1,3,6,59,29,0.768,0.042,1.268,500,"Yes","No",3,74.466012318372,"No","No",0.04,0.396,-0.356
"Q9C040",0.69459,0.02234,0.69459,0.71693,1,0,2,4,37,17,0.6612903,0,0.928,744,"Yes","No",3,66.5989200960161,"Yes","No",0.746,0.16,0.586
"Q9C091",1.54059,1.42732,1.54059,2.03643,1,8,18,94,173,112,0.9422777,0.9178367,2.12,1923,"Yes","No",37,66.6867996104815,"Yes","No",0.925,0.561,0.364
"Q9C093",0.79927,0.10402,0.79927,0.89353,3,0,3,18,68,35,0.4302964,0,1.392,1822,"Yes","No",37,80.9264355163502,"Yes","No",0.937,0.508,0.429
"Q9C0A0",1.73727,1.34614,1.73727,2.48058,3,1,9,24,109,49,0.8249235,0.883792,2.023,1308,"Yes","Yes",7,54.9476876524465,"No","No",0.179,0.577,-0.398
"Q9C0B1",0.7778,1.95356,1.95356,2.03626,1,5,6,106,84,59,0.5386139,0.3861386,2.131,505,"Yes","No",8,54.3052345042297,"Yes","No",0.835,0.265,0.57
"Q9C0B6",1.07349,1.11038,1.11038,1.29631,1,1,3,29,63,32,0.752235,0.1851852,1.959,783,"Yes","No",1,71.9696930887484,"Yes","No",0.875,0.401,0.474
"Q9C0B7",0.71959,0.78152,0.78152,0.85156,1,1,3,7,54,26,0.440585,0.4972578,1.13,1094,"Yes","No",5,61.4548855279068,"No","Yes",0.162,0.447,-0.285
"Q9C0C4",0.80145,0.97965,0.97965,1.25075,1,7,7,17,86,75,0.4141657,0.5198079,1.252,833,"Yes","No",3,64.1206183329868,"No","No",0.124,0.396,-0.272
"Q9C0E2",0.39527,0.79024,0.79024,1.18551,0,1,1,2,87,24,0,0.4726325,0.82,1151,"Yes","No",2,48.5525503894839,"No","No",0.14,0.331,-0.191
"Q9C0G6",1.05953,1.01712,1.05953,1.85869,1,3,12,42,131,71,0.2027417,0.9336219,0.997,1400,"Yes","No",13,50.84738335093,"Yes","No",0.837,0.467,0.37
"Q9C0H2",0.02581,0.75787,0.75787,0.78368,0,5,1,67,38,23,0,0.2275335,1.242,523,"Yes","No",1,70.4877328254302,"No","No",0.12,0.038,0.082
"Q9C0H6",0.65051,0.66782,0.66782,0.90582,1,1,3,11,44,17,0.6545961,0.008356546,1.116,718,"Yes","No",1,69.5412772353788,"No","No",0.093,0.099,-0.00600000000000001
"Q9C0I1",0.64678,0.72412,0.72412,0.92025,1,1,6,16,116,26,0.1579652,0.7991968,1.2,747,"Yes","No",4,70.1130950686024,"No","No",0.162,0.119,0.043
"Q9C0J1",0.78018,0.87221,0.87221,0.98033,1,1,3,28,72,32,0.6428571,0.521164,1.427,378,"Yes","No",9,63.8132398839683,"No","No",0.211,0.642,-0.431
"Q9C0K1",1.58853,1.73602,1.73602,1.74477,2,2,2,69,91,36,0.3652174,0.1,1.969,460,"Yes","No",13,63.6794620652,"Yes","No",0.927,0.495,0.432
"Q9C0K7",0.16308,0.63809,0.63809,0.80117,0,1,1,8,42,27,0,0.6770335,1.045,418,"Yes","No",0,69.7377309275359,"No","No",0.126,0.415,-0.289
"Q9GZL7",0.01978,0.71373,0.71373,0.73351,0,1,1,27,36,21,0,0.07328605,1.023,423,"Yes","No",2,50.5654947122364,"Yes","Yes",0.714,0.287,0.427
"Q9GZM7",0.98772,2.72758,2.72758,2.82509,1,4,4,162,61,51,0.7922912,0.0620985,3.127,467,"Yes","No",3,59.2564673704197,"No","No",0.153,0.228,-0.075
"Q9GZN1",0.75785,0.05586,0.75785,0.81371,1,0,2,8,65,27,0.3106061,0,1.057,396,"Yes","No",0,48.7208301947222,"No","Yes",0.142,0.158,-0.016
"Q9GZN4",0.73406,0.82116,0.82116,1.53878,1,1,7,24,92,41,0.5078864,0.5425868,1.499,317,"Yes","No",0,59.931016566959,"No","No",0.124,0.063,0.061
"Q9GZN6",1.47027,0.89038,1.47027,1.6209,2,3,7,188,168,53,0.1861413,0.5067935,2.27,736,"Yes","No",8,58.768725403663,"No","No",0.272,0.782,-0.51
"Q9GZN7",0.02826,0.65581,0.65581,0.68407,0,1,1,2,45,18,0,0.1672474,0.988,287,"Yes","No",4,58.6565204401742,"Yes","No",0.754,0.387,0.367
"Q9GZN8",0.82267,0.76259,0.82267,0.91642,1,1,2,8,33,26,0.3275862,0.3965517,0.899,174,"Yes","No",0,82.8885800894828,"No","No",0.066,0.081,-0.015
"Q9GZP0",0.77417,0.93332,0.93332,1.06053,1,1,3,17,51,23,0.2459459,0.5594595,1.134,370,"Yes","No",1,91.6657759190811,"Yes","No",0.742,0.114,0.628
"Q9GZP4",0.726,0.81864,0.81864,0.89736,1,1,2,25,61,25,0.4834123,0.2085308,1.345,211,"Yes","No",0,70.857889071564,"No","No",0.087,0.272,-0.185
"Q9GZQ4",0.00998,0.79474,0.79474,0.80472,0,1,1,6,60,15,0,0.5084337,1.047,415,"Yes","No",8,70.0940156537349,"Yes","No",0.902,0.643,0.259
"Q9GZQ6",0.23116,0.90202,0.90202,1.13318,0,1,1,19,55,17,0,0.5325581,1.177,430,"Yes","No",6,78.7946333786651,"No","No",0.193,0.802,-0.609
"Q9GZR2",1.079,0.79549,1.079,1.45315,3,1,4,14,45,37,0.5947867,0.08293839,1.205,422,"Yes","No",7,97.4663609702038,"No","No",0.207,0.263,-0.056
"Q9GZR5",0.04686,0.83825,0.83825,0.88511,0,1,1,6,64,21,0,0.5955414,0.846,314,"Yes","No",8,73.4267176350637,"Yes","No",0.882,0.555,0.327
