"gene","Delta_2RF","euclidean_dist","Gn","Gc","Gmax","Gsum","N_term_thread","C_term_thread","ENT.ID","num_zipper_nc","num_loop_contacting_res","num_cross_nearest_neighbors","min_N_prot_depth_left","min_C_prot_depth_right","Travatos_G","Length","Entanglement","Cov_Entanglement","Total_Mutations_n","mean_SASA","disease","Essential","gene_ctrl","Gn_ctrl","Gc_ctrl","Gmax_ctrl","Gsum_ctrl","N_term_thread_ctrl","C_term_thread_ctrl","ENT.ID_ctrl","num_zipper_nc_ctrl","num_loop_contacting_res_ctrl","num_cross_nearest_neighbors_ctrl","min_N_prot_depth_left_ctrl","min_C_prot_depth_right_ctrl","Travatos_G_ctrl","Length_ctrl","Entanglement_ctrl","Cov_Entanglement_ctrl","Total_Mutations_n_ctrl","mean_SASA_ctrl","disease_ctrl","Essential_ctrl"
"O15553",0.341,1.76381292153363,0.70038,0.92139,0.92139,1.0767,1,1,3,14,58,24,0.841229193341869,0.0371318822023047,1.296,781,"Yes","No",18,90.4038299799898,"Yes","No","Q96LP2",0,0,0,0,0,0,0,0,0,0,0,0,0,452,"No","No",2,112.635463376106,"No","No"
"Q9H3S4",0.341,3.43045294916425,0.77097,0.60818,0.77097,0.82762,1,1,2,10,55,29,0.08641975,0.02469136,1.2,243,"Yes","No",10,47.6620342799259,"Yes","No","O95670",0,0,0,0,0,0,0,0,0,0,0,0,0,118,"No","No",0,104.593312033898,"No","No"
"P20809",0.341,2.29189619356371,0.92792,0.96427,0.96427,1.11991,1,1,2,35,46,17,0.522613065326633,0.130653266331658,1.204,199,"Yes","No",3,66.4031416714372,"Yes","No","Q9UFG5",0,0,0,0,0,0,0,0,0,0,0,0,0,118,"No","No",0,104.717380788136,"No","No"
"Q9ULD0",0.341,4.03536071752364,0.93266,0.847,0.93266,1.5628,9,3,13,62,172,96,0.8792079,0.5158416,1.561,1010,"Yes","No",14,48.8481605848733,"Yes","No","Q8IZP6",0,0,0,0,0,0,0,0,0,0,0,0,0,322,"No","No",2,107.811305440994,"No","No"
"Q9Y2Z4",0.341,2.14060432153857,0.91925,0.68173,0.91925,0.99551,3,1,4,40,87,48,0.163522,0.5387841,1.472,477,"Yes","No",16,55.307178771304,"Yes","Yes","P52657",0,0,0,0,0,0,0,0,0,0,0,0,0,109,"No","No",0,84.4692062642202,"No","Yes"
"O00469",0.34,3.69957767736037,0.91887,0.73155,0.91887,1.60876,1,1,6,56,69,49,0.934871099050204,0.66078697421981,1.654,737,"Yes","Yes",12,49.128344951753,"Yes","No","Q9BZE7",0,0,0,0,0,0,0,0,0,0,0,0,0,217,"No","No",0,105.631692412765,"No","No"
"P31150",0.34,3.62508269108537,0.93605,1.82349,1.82349,2.7131,3,4,11,85,125,109,0.6778523,0.4966443,2.186,447,"Yes","No",6,45.6993043342416,"Yes","No","Q15506",0,0,0,0,0,0,0,0,0,0,0,0,0,151,"No","No",1,104.967224320795,"No","No"
"P78318",0.34,0.466701143363076,0.15662,0.60707,0.60707,0.76369,0,1,1,6,51,23,0,0.4159292,0.981,339,"Yes","No",3,85.0005572932625,"Yes","Yes","P82912",0,0,0,0,0,0,0,0,0,0,0,0,0,194,"No","No",2,88.7866743674742,"No","Yes"
"Q8TC44",0.339,2.45664572030739,0.65579,0.04348,0.65579,0.69927,1,0,1,2,54,20,0.05020921,0,0.844,478,"Yes","No",12,67.4308904017908,"Yes","No","Q15834",0,0,0,0,0,0,0,0,0,0,0,0,0,202,"No","No",0,105.610012465347,"No","No"
"P14324",0.339,1.43935756024177,0.76659,0.37357,0.76659,1.14016,1,0,1,8,85,17,0.391408114558473,0,0.869,419,"Yes","No",6,65.8748806604678,"Yes","Yes","P62910",0,0,0,0,0,0,0,0,0,0,0,0,0,135,"No","No",0,85.5411584380741,"No","Yes"
"P61586",0.339,2.71897709027234,0.61446,0.21474,0.61446,0.8292,1,0,1,24,49,25,0.04663212,0,1.223,193,"Yes","No",4,59.241488797886,"Yes","No","Q9HBI5",0,0,0,0,0,0,0,0,0,0,0,0,0,128,"No","No",1,104.840733242187,"No","No"
"Q13976",0.338,3.30030578067749,1.05898,0.88309,1.05898,1.06993,1,1,6,31,67,30,0.5827124,0.733234,1.388,671,"Yes","No",5,54.7341034239583,"Yes","No","Q96F24",0,0,0,0,0,0,0,0,0,0,0,0,0,287,"No","No",2,107.190095459986,"No","No"
"P37058",0.338,3.31212281319131,1.13656,0.12966,1.13656,1.14403,1,0,2,24,46,24,0.5935484,0,1.273,310,"Yes","No",26,52.7933326551935,"Yes","No","P19957",0,0,0,0,0,0,0,0,0,0,0,0,0,117,"No","No",5,105.448624979487,"No","No"
"Q9Y243",0.338,2.91446847766365,1.06899,0.90507,1.06899,1.3418,3,1,5,25,84,34,0.3173278,0.8183716,1.381,479,"Yes","No",15,59.9180151657119,"Yes","No","Q9NZ72",0,0,0,0,0,0,0,0,0,0,0,0,0,180,"No","No",0,105.508233066667,"No","No"
"P35558",0.337,4.06885229914231,1.10298,0.8903,1.10298,1.66717,3,3,8,51,128,62,0.7138264,0.6495177,1.622,622,"Yes","No",12,41.0071688517717,"Yes","No","Q4G0S7",0,0,0,0,0,0,0,0,0,0,0,0,0,254,"No","No",1,106.722986511811,"No","No"
"Q99748",0.337,0.262583848601922,0.10993,0.63727,0.63727,0.7472,0,1,1,10,22,16,0,0.03553299,0.937,197,"Yes","No",2,101.830344752284,"Yes","No","Q9Y3C0",0,0,0,0,0,0,0,0,0,0,0,0,0,194,"No","No",1,106.182117745361,"No","No"
"Q9H270",0.337,3.02384818872785,0.63937,0.78438,0.78438,0.79692,1,3,3,14,41,40,0.05419766,0.6482465,1.024,941,"Yes","No",0,66.2127174443656,"Yes","No","Q6ZMV7",0,0,0,0,0,0,0,0,0,0,0,0,0,388,"No","No",0,109.907430695876,"No","No"
"O94903",0.337,2.90541672016336,0.83626,0.92907,0.92907,1.08698,1,1,3,11,38,28,0.523636363636364,0.130909090909091,1.214,275,"Yes","No",8,56.9878664624364,"Yes","No","P68431",0,0,0,0,0,0,0,0,0,0,0,0,0,136,"No","No",1,105.152953016029,"No","No"
"P12883",0.337,17.1348207465413,0.92582,0.79365,0.92582,1.16957,1,1,9,29,116,28,0.245478036175711,0.92093023255814,1.63,1935,"Yes","No",375,78.4193364756382,"Yes","No","Q9H607",0,0,0,0,0,0,0,0,0,0,0,0,0,264,"No","No",10,109.262634810076,"No","No"
"P50053",0.337,3.46816273618322,0.64606,0.00154,0.64606,0.64715,3,0,2,4,54,40,0.06375839,0,1.112,298,"Yes","No",6,47.8408337344832,"Yes","No","Q9NRY2",0,0,0,0,0,0,0,0,0,0,0,0,0,104,"No","No",0,105.307145365385,"No","No"
"P23381",0.336,2.28121168284783,0.9685,1.07462,1.07462,1.27875,5,1,5,27,83,68,0.339702760084926,0.40552016985138,1.399,471,"Yes","No",9,52.099546841656,"Yes","Yes","Q08AG7",0,0,0,0,0,0,0,0,0,0,0,0,0,82,"No","No",0,85.1292415487805,"No","Yes"
"O14727",0.335,4.52292147855579,0.81357,0.94178,0.94178,1.66633,1,1,8,21,112,44,0.74198717948718,0.790865384615385,1.069,1248,"Yes","No",11,46.1866272859391,"Yes","No","Q86X02",0,0,0,0,0,0,0,0,0,0,0,0,0,465,"No","No",0,112.22161571828,"No","No"
"Q9UKB1",0.335,2.61004846439259,0.60272,1.20018,1.20018,1.33402,1,1,3,17,61,23,0.4501845,0.08302583,1.32,542,"Yes","No",7,65.5649531665129,"Yes","No","Q9NP64",0,0,0,0,0,0,0,0,0,0,0,0,0,241,"No","No",1,106.884246763485,"No","No"
"P17735",0.335,3.14351738988349,1.53675,1.64131,1.64131,1.75832,2,2,5,63,99,40,0.356828193832599,0.286343612334802,1.932,454,"Yes","No",12,55.4432302243744,"Yes","No","Q93045",0,0,0,0,0,0,0,0,0,0,0,0,0,179,"No","No",0,105.924093223464,"No","No"
"Q8TC94",0.335,3.04406307157402,0.77869,0.0487,0.77869,0.82739,1,0,1,4,27,19,0.1875,0,0.905,416,"Yes","No",9,56.5019089711538,"Yes","No","Q6NXT2",0,0,0,0,0,0,0,0,0,0,0,0,0,135,"No","No",1,105.616420386222,"No","No"
"Q9NUQ7",0.335,3.24235427291318,0.62819,0.73716,0.73716,0.73902,1,1,3,90,43,30,0.4264392,0.01705757,1.323,469,"Yes","No",11,53.9384451007377,"Yes","No","O15525",0,0,0,0,0,0,0,0,0,0,0,0,0,162,"No","No",1,106.003144030864,"No","No"
"Q8WXG1",0.334,2.685460967914,0.8316,0.31315,0.8316,1.10886,1,0,2,62,46,27,0.4958449,0,1.326,361,"Yes","No",3,61.7589512781163,"Yes","No","O60675",0,0,0,0,0,0,0,0,0,0,0,0,0,156,"No","No",0,105.848387169872,"No","No"
"Q9Y6D5",0.334,4.89788457702489,0.22908,0.78166,0.78166,1.01074,0,1,1,51,67,13,0,0.5042017,1.255,1785,"Yes","No",3,62.5574835144067,"Yes","No","P0CW27",0,0,0,0,0,0,0,0,0,0,0,0,0,439,"No","No",4,115.116141302961,"No","No"
"P35218",0.334,2.62443318212714,2.10098,1.77724,2.10098,2.10098,4,5,6,95,73,58,0.4327869,0.03934426,2.634,305,"Yes","No",9,62.9547574516066,"Yes","No","Q5VU69",0,0,0,0,0,0,0,0,0,0,0,0,0,101,"No","No",0,105.521660643564,"No","No"
"P51606",0.334,3.59755214302033,0.0239,0.60391,0.60391,0.62781,0,1,1,25,53,23,0,0.09133489,0.989,427,"Yes","No",4,46.9918124744403,"Yes","No","A6NF36",0,0,0,0,0,0,0,0,0,0,0,0,0,153,"No","No",0,106.063008803922,"No","No"
"Q14240",0.334,3.39940641580222,0.86088,1.25477,1.25477,2.11565,1,3,5,16,109,70,0.6830467,0.1941032,1.455,407,"Yes","No",9,50.7684350642948,"Yes","No","Q96CT7",0,0,0,0,0,0,0,0,0,0,0,0,0,223,"No","No",0,106.905636293274,"No","No"
"Q9Y337",0.334,2.39395007036701,0.85629,0.82253,0.85629,1.44528,1,1,7,11,84,35,0.6518771,0.4675768,1.4,293,"Yes","No",4,66.6196422039932,"Yes","No","Q9BUW7",0,0,0,0,0,0,0,0,0,0,0,0,0,83,"No","No",0,105.554179048193,"No","No"
"Q12765",0.333,3.83200950541197,0.03975,0.88177,0.88177,0.92152,0,1,1,20,58,27,0,0.6304348,1.688,414,"Yes","No",6,43.4319554782029,"Yes","No","Q6ZUS5",0,0,0,0,0,0,0,0,0,0,0,0,0,278,"No","No",0,107.441713751799,"No","No"
"Q8NFP4",0.333,3.34845283179615,0.68231,1.00939,1.00939,1.15734,1,1,4,18,59,27,0.8774869,0.7926702,1.367,955,"Yes","No",4,61.3376643411895,"Yes","No","Q96H12",0,0,0,0,0,0,0,0,0,0,0,0,0,275,"No","No",0,107.570819780873,"No","No"
"Q92565",0.333,2.70666151758444,0.85894,0.9462,0.9462,1.17129,3,1,4,59,98,51,0.6068966,0.04137931,1.356,580,"Yes","No",3,64.7497706255862,"Yes","No","Q15527",0,0,0,0,0,0,0,0,0,0,0,0,0,256,"No","No",4,107.653649816563,"No","No"
"Q9P2K8",0.333,4.46127401155535,0.89849,0.93045,0.93045,1.1906,1,3,9,25,77,48,0.9563372,0.7713766,1.23,1649,"Yes","No",32,71.728758091607,"Yes","No","Q96L03",0,0,0,0,0,0,0,0,0,0,0,0,0,361,"No","No",5,110.841018546039,"No","No"
"Q14032",0.332,3.77661104366817,0.92087,0.83838,0.92087,1.13288,1,1,6,23,62,27,0.777512,0.5502392,1.255,418,"Yes","No",13,45.1001704637129,"Yes","No","A1L190",0,0,0,0,0,0,0,0,0,0,0,0,0,88,"No","No",2,106.159343295455,"No","No"
"Q8IZ69",0.332,3.0340870358,0.80761,1.18876,1.18876,1.40221,1,1,5,64,73,48,0.6976,0.5648,1.417,625,"Yes","No",4,59.9680192146336,"Yes","No","Q5TFG8",0,0,0,0,0,0,0,0,0,0,0,0,0,222,"No","No",0,107.262373858108,"No","No"
"P30044",0.331,2.34181951727197,0.85961,1.10652,1.10652,1.45402,1,1,2,24,44,25,0.425233644859813,0.299065420560748,1.333,214,"Yes","No",3,67.0881280570093,"Yes","No","P0DMW2",0,0,0,0,0,0,0,0,0,0,0,0,0,45,"No","No",0,105.617932155556,"No","No"
"Q99575",0.331,2.57141979282189,0.83264,0.86284,0.86284,1.5856,3,1,8,51,77,49,0.8544922,0.4179688,1.474,1024,"Yes","No",20,74.8342187329785,"Yes","Yes","Q86UA6",0,0,0,0,0,0,0,0,0,0,0,0,0,219,"No","No",2,90.5176144494977,"No","Yes"
"P48147",0.331,4.19877021350177,0.90033,0.81489,0.90033,1.15332,1,1,4,42,80,28,0.8169014,0.2971831,1.441,710,"Yes","No",3,40.7398651165577,"Yes","No","Q96MC5",0,0,0,0,0,0,0,0,0,0,0,0,0,204,"No","No",0,107.210057277549,"No","No"
"O00408",0.331,3.40919434464987,0.65823,0.62716,0.65823,0.83894,1,1,2,2,82,23,0.747077577045696,0.151965993623804,0.9,941,"Yes","No",7,60.2122871811647,"Yes","No","Q6ZQR2",0,0,0,0,0,0,0,0,0,0,0,0,0,320,"No","No",4,109.492634957937,"No","No"
"P35579",0.331,7.15799520400029,0.92213,1.0095,1.0095,1.60498,1,9,11,39,109,25,0.2377551,0.9239796,1.383,1960,"Yes","No",120,79.015367166598,"Yes","No","A6NI79",0,0,0,0,0,0,0,0,0,0,0,0,0,296,"No","No",6,109.633284567568,"No","No"
"Q96Q05",0.331,3.82838132826704,0.85993,0.6492,0.85993,1.12407,1,1,4,47,61,31,0.9268293,0.2351916,1.195,1148,"Yes","No",8,59.1448015522666,"Yes","No","Q7L2Z9",0,0,0,0,0,0,0,0,0,0,0,0,0,268,"No","No",3,108.27370786194,"No","No"
"Q07955",0.33,0.204194022075668,0.78583,0.75346,0.78583,0.80359,1,1,3,2,43,24,0.07258065,0.7620968,0.9,248,"Yes","No",4,88.9264408805645,"Yes","Yes","P84098",0,0,0,0,0,0,0,0,0,0,0,0,0,196,"No","No",2,90.8001216223469,"No","Yes"
"Q9Y6Z7",0.33,0.948762227992939,0.02908,0.65163,0.65163,0.68071,0,1,1,18,30,22,0,0.02888087,1.069,277,"Yes","No",4,92.1976605820578,"Yes","No","Q6XYB7",0,0,0,0,0,0,0,0,0,0,0,0,0,198,"No","No",1,107.557444416515,"No","No"
"O15228",0.329,3.76567719284374,0.71522,0.83497,0.83497,0.92262,1,1,6,23,109,26,0.723529411764706,0.697058823529412,1.24,680,"Yes","No",8,48.7207841847735,"Yes","No","Q8TC29",0,0,0,0,0,0,0,0,0,0,0,0,0,256,"No","No",3,108.736731460938,"No","No"
"P45954",0.329,3.17341764643274,0.70449,0.83538,0.83538,0.97964,1,1,2,2,62,22,0.2430556,0.3981481,1.321,432,"Yes","No",9,55.7473750714306,"Yes","No","Q5VTH2",0,0,0,0,0,0,0,0,0,0,0,0,0,177,"No","No",1,107.429386237288,"No","No"
"Q13126",0.328,3.4796187161596,0.89084,1.01906,1.01906,1.32398,1,1,4,90,86,26,0.3886926,0.2897527,1.405,283,"Yes","No",5,48.6365127518445,"Yes","No","Q3B7I2",0,0,0,0,0,0,0,0,0,0,0,0,0,92,"No","No",0,106.37527048913,"No","No"
"P55268",0.328,4.89637111403334,1.00714,1.00975,1.00975,1.20919,1,1,7,18,69,29,0.3453838,0.865406,1.39,1798,"Yes","No",34,71.6895503383515,"Yes","No","Q8N6V9",0,0,0,0,0,0,0,0,0,0,0,0,0,391,"No","No",0,113.231504225064,"No","No"
"P06576",0.327,2.27718340713097,1.18752,0.93016,1.18752,1.91723,3,3,6,38,111,57,0.383742911153119,0.429111531190926,1.337,529,"Yes","No",3,54.324257881656,"Yes","Yes","Q9NYG5",0,0,0,0,0,0,0,0,0,0,0,0,0,84,"No","No",1,86.3516949276191,"No","Yes"
"Q01064",0.327,2.59085705384632,0.68369,0.20422,0.68369,0.88791,1,0,1,4,89,12,0.5037313,0,0.962,536,"Yes","No",0,67.291897974041,"Yes","No","Q9H169",0,0,0,0,0,0,0,0,0,0,0,0,0,189,"No","No",0,107.705032867725,"No","No"
"Q01081",0.327,0.278936934275618,1.0977,1.37375,1.37375,1.71169,1,1,2,50,49,43,0.1916667,0.4,1.944,240,"Yes","No",1,85.3378514846083,"Yes","Yes","Q9H081",0,0,0,0,0,0,0,0,0,0,0,0,0,205,"No","No",0,89.6668512063415,"No","Yes"
"P10588",0.326,2.24544606234125,0.08314,0.71553,0.71553,0.79867,0,1,1,5,25,15,0,0.73019801980198,0.894,404,"Yes","No",2,71.4134386412624,"Yes","No","Q6P5X5",0,0,0,0,0,0,0,0,0,0,0,0,0,142,"No","No",0,107.092514233521,"No","No"
"P18031",0.326,2.18856112990187,0.62386,0.64582,0.64582,0.82014,1,1,3,4,48,24,0.255172413793103,0.848275862068966,1.057,435,"Yes","No",3,73.0804035237701,"Yes","No","Q13542",0,0,0,0,0,0,0,0,0,0,0,0,0,120,"No","No",1,106.748074008333,"No","No"
"Q8TE56",0.326,3.2026821082433,0.97833,0.69043,0.97833,1.07453,3,1,5,47,91,36,0.2164384,0.8374429,1.341,1095,"Yes","No",14,72.0501416634904,"Yes","No","Q9H0I2",0,0,0,0,0,0,0,0,0,0,0,0,0,346,"No","No",2,111.731671037572,"No","No"
"Q13489",0.326,2.67596184389519,0.60558,0.0311,0.60558,0.63668,1,0,1,18,50,19,0.7483444,0,1.073,604,"Yes","No",3,66.9200325569503,"Yes","No","Q8N1A0",0,0,0,0,0,0,0,0,0,0,0,0,0,295,"No","No",0,109.470077372881,"No","No"
"A8K7I4",0.326,4.12954605780121,1.68258,1.00755,1.68258,2.31422,6,1,15,135,134,99,0.865426695842451,0.672866520787746,2.084,914,"Yes","No",12,47.2674521640985,"Yes","No","Q96EU6",0,0,0,0,0,0,0,0,0,0,0,0,0,259,"No","No",3,109.146421478764,"No","No"
"Q99640",0.326,1.05036269715156,0.1207,0.65917,0.65917,0.77987,0,1,1,7,44,26,0,0.6272545,1.075,499,"Yes","No",2,81.6647454188978,"Yes","Yes","P62979",0,0,0,0,0,0,0,0,0,0,0,0,0,156,"No","No",0,88.6218397273718,"No","Yes"
"P46597",0.325,3.41259236262539,0.74537,0.15554,0.74537,0.90091,1,0,2,3,48,25,0.8231884,0,0.989,345,"Yes","No",2,50.4657457361913,"Yes","No","O75896",0,0,0,0,0,0,0,0,0,0,0,0,0,110,"No","No",0,106.796875645455,"No","No"
"Q9BUQ8",0.325,1.7849424076239,0.93814,0.9897,0.9897,1.92784,1,3,6,23,107,39,0.8158537,0.2695122,1.215,820,"Yes","No",6,85.5565762946415,"Yes","Yes","Q9HAV7",0,0,0,0,0,0,0,0,0,0,0,0,0,217,"No","No",1,94.4453524526267,"No","Yes"
"Q12904",0.324,1.51098521341693,0.80646,0.63411,0.80646,0.92601,1,1,2,75,39,21,0.4839744,0.2788462,1.161,312,"Yes","No",7,83.74390672925,"Yes","No","Q9H1H1",0,0,0,0,0,0,0,0,0,0,0,0,0,148,"No","No",1,107.539689512838,"No","No"
"Q63HN8",0.324,4.83331159326989,0.9296,0.97417,0.97417,1.90377,1,3,15,59,126,59,0.1774534,0.9619743,1.121,1400,"Yes","No",0,47.89342269329,"Yes","No","Q01664",0,0,0,0,0,0,0,0,0,0,0,0,0,338,"No","No",2,111.959416144083,"No","No"
"Q15555",0.324,1.21647622465906,0.72165,0.90233,0.90233,0.93359,1,1,2,15,49,27,0.2752294,0.529052,1.066,327,"Yes","No",6,88.9999688697859,"Yes","No","Q969X0",0,0,0,0,0,0,0,0,0,0,0,0,0,211,"No","No",1,108.362740175355,"No","No"
"Q6ZMT9",0.324,2.31621273732388,0.71526,0.93504,0.93504,1.14383,1,1,4,34,62,26,0.7323944,0.6197183,1.315,781,"Yes","No",19,81.5992303637465,"Yes","No","P0C7I6",0,0,0,0,0,0,0,0,0,0,0,0,0,297,"No","No",3,110.791245622896,"No","No"
"Q8NDG6",0.324,4.58728541484119,0.95114,0.97359,0.97359,1.43629,3,3,18,34,165,49,0.8958032,0.7945007,1.542,1382,"Yes","No",12,54.8464872134486,"Yes","No","A8MT33",0,0,0,0,0,0,0,0,0,0,0,0,0,242,"No","No",6,110.051417268595,"No","No"
"Q9UNA0",0.323,3.10745319933185,0.86617,1.31587,1.31587,1.53568,3,3,8,52,74,53,0.8333333,0.7946237,1.813,930,"Yes","No",8,69.055230749286,"Yes","No","Q9BTP6",0,0,0,0,0,0,0,0,0,0,0,0,0,218,"No","No",0,108.682862092202,"No","No"
"O14744",0.322,2.82392243449836,0.83619,1.0503,1.0503,1.13123,1,3,4,57,72,54,0.740973312401884,0.0879120879120879,2.014,637,"Yes","No",2,48.2241746254317,"Yes","Yes","Q9BWJ5",0,0,0,0,0,0,0,0,0,0,0,0,0,86,"No","No",0,87.9826598488372,"No","Yes"
"O95390",0.322,1.92533942981144,0.74867,1.13691,1.13691,1.33799,1,1,3,26,55,25,0.486486486486487,0.368550368550368,1.318,407,"Yes","No",2,77.4794260908501,"Yes","No","Q02575",0,0,0,0,0,0,0,0,0,0,0,0,0,133,"No","No",0,107.153547759398,"No","No"
"P16444",0.322,3.5560592377905,0.9761,0.81691,0.9761,1.05369,1,1,3,24,69,25,0.574209245742092,0.669099756690998,1.399,411,"Yes","No",2,48.8035356867105,"Yes","No","A8MYZ5",0,0,0,0,0,0,0,0,0,0,0,0,0,107,"No","No",1,106.900957018692,"No","No"
"P48444",0.322,1.53312049020244,0.69812,0.02301,0.69812,0.72113,1,0,1,1,51,25,0.6125245,0,0.924,511,"Yes","No",4,71.3126719987123,"Yes","Yes","Q01658",0,0,0,0,0,0,0,0,0,0,0,0,0,176,"No","No",0,91.4834734125,"No","Yes"
"Q99459",0.321,1.20510823697005,0.64388,0.04739,0.64388,0.69127,1,0,1,13,29,17,0.01371571,0,0.873,802,"Yes","No",4,101.29630872414,"Yes","Yes","Q6PII3",0,0,0,0,0,0,0,0,0,0,0,0,0,467,"No","No",11,112.857216149893,"No","Yes"
"Q9H2R5",0.321,2.9839606198183,0.89753,0.80606,0.89753,1.46302,1,1,7,10,83,35,0.5625,0.5742188,1.387,256,"Yes","No",1,57.0058976301953,"Yes","No","O14610",0,0,0,0,0,0,0,0,0,0,0,0,0,69,"No","No",1,106.442904797101,"No","No"
"Q13576",0.32,4.59276933659732,1.193,0.62111,1.193,1.81411,2,0,3,22,109,39,0.3809524,0,1.465,1575,"Yes","No",13,63.4258024782654,"Yes","No","Q8IWF9",0,0,0,0,0,0,0,0,0,0,0,0,0,413,"No","No",2,117.283657016949,"No","No"
"P02792",0.32,2.88271408430315,0.75021,0.05656,0.75021,0.80677,1,0,1,39,47,23,0.154285714285714,0,0.965,175,"Yes","No",3,58.4726052371429,"Yes","No","Q96EH5",0,0,0,0,0,0,0,0,0,0,0,0,0,51,"No","No",0,106.579281156863,"No","No"
"Q504Y2",0.32,2.83064533782932,1.00635,1.6866,1.6866,1.68858,1,4,6,23,52,37,0.841785,0.5314402,2.818,493,"Yes","Yes",4,62.8389965529412,"Yes","No","O75956",0,0,0,0,0,0,0,0,0,0,0,0,0,126,"No","No",0,107.116692047619,"No","No"
"Q9H649",0.32,3.4007727295936,0.87387,0.80463,0.87387,1.6785,1,1,3,33,66,56,0.3970588,0.03823529,1.291,340,"Yes","No",6,51.0485823828529,"Yes","No","Q96I23",0,0,0,0,0,0,0,0,0,0,0,0,0,114,"No","No",0,107.096484884614,"No","No"
"Q96EB1",0.318,2.40155719704457,0.82738,0.78452,0.82738,0.98397,3,1,3,15,70,55,0.2028302,0.2900943,1.279,424,"Yes","No",12,70.5481543450189,"Yes","No","Q4U2R6",0,0,0,0,0,0,0,0,0,0,0,0,0,128,"No","No",0,107.377356378906,"No","No"
"O95393",0.318,2.02853548611569,0.78082,0.79685,0.79685,0.86832,1,1,3,22,47,24,0.39622641509434,0.39622641509434,1.187,424,"Yes","No",4,76.5305083934198,"Yes","No","Q9NUP1",0,0,0,0,0,0,0,0,0,0,0,0,0,217,"No","No",2,109.208109801843,"No","No"
"P40261",0.318,3.6691423786703,0.86777,0.60309,0.86777,1.00685,1,1,3,19,49,25,0.75,0.02651515,1.178,264,"Yes","No",1,45.9696387188864,"Yes","No","Q9UBI6",0,0,0,0,0,0,0,0,0,0,0,0,0,72,"No","No",0,107.046062305556,"No","No"
"P55084",0.318,3.61570657293562,0.77202,0.84467,0.84467,1.31924,1,1,4,173,91,41,0.2151899,0.335443,1.687,474,"Yes","No",27,52.4190669184852,"Yes","No","Q96J77",0,0,0,0,0,0,0,0,0,0,0,0,0,140,"No","No",2,108.078318964286,"No","No"
"Q9NS39",0.318,2.39179317800998,1.00074,0.67329,1.00074,1.09977,5,1,5,62,96,72,0.7050068,0.2489851,1.349,739,"Yes","No",10,78.428747062341,"Yes","No","Q8IX29",0,0,0,0,0,0,0,0,0,0,0,0,0,292,"No","No",3,112.306103284795,"No","No"
"O00115",0.317,3.72363061521083,0.76695,0.93856,0.93856,1.51593,3,3,6,14,68,67,0.775,0.1,1.279,360,"Yes","No",7,46.0521549229889,"Yes","No","P63211",0,0,0,0,0,0,0,0,0,0,0,0,0,74,"No","No",2,107.131999418919,"No","No"
"Q9BSY9",0.317,2.68105199970302,0.73141,0.09517,0.73141,0.82658,1,0,1,37,35,28,0.04123711,0,1.217,194,"Yes","No",0,62.3519653319588,"Yes","No","O60262",0,0,0,0,0,0,0,0,0,0,0,0,0,68,"No","No",0,107.078871485294,"No","No"
"Q8NDM7",0.316,4.58868232182484,0.88305,0.81859,0.88305,0.96363,5,1,7,6,93,54,0.6306306,0.5873874,1.269,1665,"Yes","No",23,70.9108209142835,"Yes","No","Q9NUD7",0,0,0,0,0,0,0,0,0,0,0,0,0,363,"No","No",2,114.955412253444,"No","No"
"Q9H8V3",0.316,2.24706786860482,0.90526,0.89726,0.90526,1.06268,1,1,7,31,62,24,0.7417943,0.3599562,1.203,914,"Yes","No",2,75.7998031124114,"Yes","Yes","Q9NVS2",0,0,0,0,0,0,0,0,0,0,0,0,0,196,"No","No",2,92.6213676018367,"No","Yes"
"O14958",0.316,2.69296116380741,0.84058,0.95106,0.95106,0.97232,1,1,6,30,47,27,0.681704260651629,0.769423558897243,1.26,399,"Yes","No",16,66.0147250472431,"Yes","No","Q96LB4",0,0,0,0,0,0,0,0,0,0,0,0,0,118,"No","No",2,108.043901483051,"No","No"
"Q9BXB7",0.315,2.25538651139188,0.7351,0.7204,0.7351,0.93886,1,1,2,20,64,22,0.6432337,0.3268893,1.177,569,"Yes","No",9,76.5769673110193,"Yes","No","Q8WWB3",0,0,0,0,0,0,0,0,0,0,0,0,0,177,"No","No",2,109.300318785311,"No","No"
"Q9BSH4",0.315,2.06197046750734,0.95573,1.19549,1.19549,1.768,1,2,4,27,61,34,0.6296296,0.1279461,1.992,297,"Yes","No",5,74.5204937501347,"Yes","No","O75506",0,0,0,0,0,0,0,0,0,0,0,0,0,76,"No","No",1,107.480820828947,"No","No"
"Q9NWM8",0.315,2.20746550704651,0.71055,0.73343,0.73343,1.04542,1,1,3,6,41,26,0.2274882,0.549763,1.08,211,"Yes","No",3,71.2267945248815,"Yes","No","Q969E1",0,0,0,0,0,0,0,0,0,0,0,0,0,77,"No","No",0,107.764899544675,"No","No"
"O43320",0.315,2.30374656471215,0.76663,0.66199,0.76663,0.97068,1,1,3,21,43,25,0.560386473429952,0.106280193236715,1.024,207,"Yes","No",0,69.6441158134106,"Yes","No","Q96DE5",0,0,0,0,0,0,0,0,0,0,0,0,0,110,"No","No",0,108.143487181818,"No","No"
